,Unnamed: 0,cat,word/character,pronunciation,definition,code,alt
6427,6427,1368,撲,pū,flap wings,t,
6428,6428,1368,扑灭,Pūmiè, pūmiè extinguish,s,
6429,6429,1368,撲滅,Pūmiè,撲滅 pūmiè extinguish,t,
6430,6430,1368,扑克,Pūkè, pūkè <loan> Poker,s,
6431,6431,1368,撲剋,Pū kēi,撲剋 pūkè <loan> Poker,t,
6432,6432,1369,壮,zhuàng,"robust, magnificent",s,
6433,6433,1369,壯,zhuàng,"robust, magnificent",t,
6434,6434,1369,壮丽,Zhuànglì, majestic,s,
6435,6435,1369,壯麗,Zhuànglì,壯麗 majestic,t,
6436,6436,1369,壮族,Zhuàngzú,Zhuang,s,
6437,6437,1369,壯族,Zhuàngzú,Zhuang,t,
6438,6438,1370,萨,sà,"菩萨 púsà bodhisattva, benevolent being, <family name>",s,
6439,6439,1370,薩,sà,"菩薩 púsà bodhisattva, benevolent being, <family name>",t,
6440,6440,1371,刑,xíng,punishment,s,
6441,6441,1371,刑,xíng,punishment,t,
6442,6442,1372,忧,yōu,"worry, grieve",s,
6443,6443,1372,憂,yōu,"worry, grieve",t,
6444,6444,1372,忧郁,Yōuyù,melancholy,s,
6445,6445,1372,憂鬱,Yōuyù,melancholy,t,
6446,6446,1372,忧虑,Yōulǜ, worry about,s,
6447,6447,1372,憂慮,Yōulǜ,憂慮 worry about,t,
6448,6448,1373,貌,mào,(面貌) appearance,s,
6449,6449,1373,貌,mào,(麵貌) appearance,t,
6450,6450,1373,礼貌,Lǐmào, polite,s,
6451,6451,1373,禮貌,Lǐmào,禮貌 polite,t,
6452,6452,1374,狱,yù,lawsuit,s,
6453,6453,1374,獄,yù,lawsuit,t,
6454,6454,1374,监狱,Jiānyù," jiānyù) prison, jail",s,
6455,6455,1374,監獄,Jiānyù,"(監獄 jiānyù) prison, jail",t,
6456,6456,1375,塞,sāi,"fill in, stuff, cork",s,
6457,6457,1375,塞,sāi,"fill in, stuff, cork",t,
6458,6458,1375,堵塞,Dǔsè," dǔsè) block up, obstruct",s,
6459,6459,1375,堵塞,Dǔsè,"(Equivalent:  堵塞 dǔsè) block up, obstruct",t,
6460,6460,1375,塞,sài,"place of strategic importance, border pass",s,
6461,6461,1375,塞,sài,"place of strategic importance, border pass",t,
6462,6462,1376,凤,fèng,male phoenix (fabulous bird of good omen),s,
6463,6463,1376,鳳,fèng,male phoenix (fabulous bird of good omen),t,
6464,6464,1377,孔,kǒng,hole,s,
6465,6465,1377,孔,kǒng,hole,t,
6466,6466,1377,孔子,Kǒngzǐ, Kǒngzǐ Confucius,s,
6467,6467,1377,孔子,Kǒngzǐ,孔子 Kǒngzǐ Confucius,t,
6468,6468,1377,面孔,Miànkǒng, miànkǒng face,s,
6469,6469,1377,麵孔,Miàn kǒng,麵孔 miànkǒng face,t,
6470,6470,1378,触,chù,touch,s,
6471,6471,1378,觸,chù,touch,t,
6472,6472,1378,接触,Jiēchù, jiēchù get in touch,s,
6473,6473,1378,接觸,Jiēchù,接觸 jiēchù get in touch,t,
6474,6474,1378,触角,Chùjiǎo, antenna,s,
6475,6475,1378,觸角,Chùjiǎo,觸角 antenna,t,
6476,6476,1379,恋,liàn,恋爱 love (as in love affair),s,
6477,6477,1379,戀,liàn,戀愛 love (as in love affair),t,
6478,6478,1380,岂,qǐ,(rhetorical adverb),s,
6479,6479,1380,豈,qǐ,(rhetorical adverb),t,
6480,6480,1380,岂有此理,Qǐyǒucǐlǐ," qǐyǒucǐlǐ What kind of reasoning is that?, Nonsence!",s,
6481,6481,1380,豈有此理,Qǐyǒucǐlǐ,"豈有此理 qǐyǒucǐlǐ What kind of reasoning is that?, Nonsence!",t,
6482,6482,1381,森,sēn,(Equivalent:  森林 sēnlín) forest,s,
6483,6483,1381,森,sēn,(Equivalent:  森林 sēnlín) forest,t,
6484,6484,1382,繁,fán,numerous,s,
6485,6485,1382,繁,fán,numerous,t,
6486,6486,1382,繁殖,Fánzhí, fánzhí breed,s,
6487,6487,1382,繁殖,Fánzhí,繁殖 fánzhí breed,t,
6488,6488,1382,繁荣,Fánróng, flourishing,s,
6489,6489,1382,繁榮,Fánróng,繁榮 flourishing,t,
6490,6490,1382,繁体字,Fántǐ zì, fán tǐzì full forms of simplified characters,s,
6491,6491,1382,繁體字,Fántǐ zì,繁體字 fán tǐzì full forms of simplified characters,t,
6492,6492,1383,碎,suì,smash to pieces,s,
6493,6493,1383,碎,suì,smash to pieces,t,
6494,6494,1384,津,jīn,"ferry crossing, ford, saliva, sweat, moist, damp",s,
6495,6495,1384,津,jīn,"ferry crossing, ford, saliva, sweat, moist, damp",t,
6496,6496,1384,津津有味,Jīnjīnyǒuwèi," jīnjīnyǒuwèi (to do someting) with pleasure, to be appetizing",s,
6497,6497,1384,津津有味,Jīnjīnyǒuwèi,"津津有味 jīnjīnyǒuwèi (to do someting) with pleasure, to be appetizing",t,
6498,6498,1385,侠,xiá,侠客 xiákè chivalrous warrior,s,
6499,6499,1385,俠,xiá,俠客 xiákè chivalrous warrior,t,
6500,6500,1385,侠义,Xiáyì, chivalrous,s,
6501,6501,1385,俠義,Xiáyì,俠義 chivalrous,t,
6502,6502,1386,隆,lóng,隆重 lóngzhòng grand,s,
6503,6503,1386,隆,lóng,隆重 lóngzhòng grand,t,
6504,6504,1386,隆起,Lóngqǐ, lóngqǐ swell,s,
6505,6505,1386,隆起,Lóngqǐ,隆起 lóngqǐ swell,t,
6506,6506,1386,轰隆隆,Hōnglóng lóng," hōnglōnglōng tumble, roll",s,
6507,6507,1386,轟隆隆,Hōng lónglóng,"轟隆隆 hōnglōnglōng tumble, roll",t,
6508,6508,1387,迟,chí,tardy,s,
6509,6509,1387,遲,chí,tardy,t,
6510,6510,1387,迟到,Chídào, arrive late,s,
6511,6511,1387,遲到,Chídào,遲到 arrive late,t,
6512,6512,1387,迟疑,Chíyí, hesitate,s,
6513,6513,1387,遲疑,Chíyí,遲疑 hesitate,t,
6514,6514,1387,推迟,Tuīchí, put off,s,
6515,6515,1387,推遲,Tuīchí,推遲 put off,t,
6516,6516,1387,迟旦,Chí dàn," zhìdàn dawn, daybreak",s,
6517,6517,1387,遲旦,Chí dàn,"遲旦 zhìdàn dawn, daybreak",t,
6518,6518,1388,辉,huī,shine,s,
6519,6519,1388,輝,huī,shine,t,
6520,6520,1388,光辉,Guānghuī," radiance, glory",s,
6521,6521,1388,光輝,Guānghuī,"光輝 radiance, glory",t,
6522,6522,1388,辉煌,Huīhuáng, huīhuáng brilliant,s,
6523,6523,1388,輝煌,Huīhuáng,輝煌 huīhuáng brilliant,t,
6524,6524,1389,狠,hěn,ruthless,s,
6525,6525,1389,狠,hěn,ruthless,t,
6526,6526,1390,析,xī,分析 fēnxī analyse,s,
6527,6527,1390,析,xī,分析 fēnxī analyse,t,
6528,6528,1391,缩,suō,shrink,s,
6529,6529,1391,縮,suō,shrink,t,
6530,6530,1392,穴,xué,"cave, hole, den, grave, acupuncture point",s,
6531,6531,1392,穴,xué,"cave, hole, den, grave, acupuncture point",t,
6532,6532,1393,萧,xiāo,desolate,s,
6533,6533,1393,蕭,xiāo,desolate,t,
6534,6534,1394,怨,yuàn,"resentment, complain",s,
6535,6535,1394,怨,yuàn,"resentment, complain",t,
6536,6536,1395,磨,mó,"rub, wear down",s,
6537,6537,1395,磨,mó,"rub, wear down",t,
6538,6538,1395,磨,mò,"mill, grind(stone)",s,
6539,6539,1395,磨,mò,"mill, grind(stone)",t,
6540,6540,1396,伏,fú,"bend over, subside",s,
6541,6541,1396,伏,fú,"bend over, subside",t,
6542,6542,1396,伏天,Fútiān, hot summer days,s,
6543,6543,1396,伏天,Fútiān,伏天 hot summer days,t,
6544,6544,1396,起伏,Qǐfú, rise and fall,s,
6545,6545,1396,起伏,Qǐfú,起伏 rise and fall,t,
6546,6546,1397,辞,cí,take leave,s,
6547,6547,1397,辭,cí,take leave,t,
6548,6548,1397,辞,cí,"diction, poetry, language",s,
6549,6549,1397,辭,cí,"diction, poetry, language",t,
6550,6550,1398,泥,ní,mud,s,
6551,6551,1398,泥,ní,mud,t,
6552,6552,1398,泥土,Nítǔ, soil,s,
6553,6553,1398,泥土,Nítǔ,泥土 soil,t,
6554,6554,1398,泥,nì,putty,s,
6555,6555,1398,泥,nì,putty,t,
6556,6556,1399,龄,líng,age,s,
6557,6557,1399,齡,líng,age,t,
6558,6558,1399,龄,líng,duration,s,
6559,6559,1399,齡,líng,duration,t,
6560,6560,1400,径,jìng,"path, way",s,
6561,6561,1400,徑,jìng,"path, way",t,
6562,6562,1400,直径,Zhíjìng, zhíjìng) diameter,s,
6563,6563,1400,直徑,Zhíjìng,(直徑 zhíjìng) diameter,t,
6564,6564,1400,途径,Tújìng," tújìng channel, way, through",s,
6565,6565,1400,途徑,Tújìng,"途徑 tújìng channel, way, through",t,
6566,6566,1401,鼻,bí,(Equivalent:  鼻子 bízi) nose,s,
6567,6567,1401,鼻,bí,(Equivalent:  鼻子 bízi) nose,t,
6568,6568,1401,鼻孔,Bíkǒng, bíkǒng nostril,s,
6569,6569,1401,鼻孔,Bíkǒng,鼻孔 bíkǒng nostril,t,
6570,6570,1402,赖,lài,rely,s,
6571,6571,1402,賴,lài,rely,t,
6572,6572,1402,赖,lài,hang around,s,
6573,6573,1402,賴,lài,hang around,t,
6574,6574,1402,赖,lài,blame falsely,s,
6575,6575,1402,賴,lài,blame falsely,t,
6576,6576,1402,赖,lài,deny error,s,
6577,6577,1402,賴,lài,deny error,t,
6578,6578,1403,仰,yǎng,face upward,s,
6579,6579,1403,仰,yǎng,face upward,t,
6580,6580,1403,信仰,Xìnyǎng, xìnyǎng (religious) faith,s,
6581,6581,1403,信仰,Xìnyǎng,信仰 xìnyǎng (religious) faith,t,
6582,6582,1404,愤,fèn,"(Equivalent:  气愤 qìfèn, =愤怒 fènnù) angry",s,
6583,6583,1404,憤,fèn,"(Equivalent:  氣憤 qìfèn, =憤怒 fènnù) angry",t,
6584,6584,1405,慕,mù,(羡慕 xiànmù) envy,s,
6585,6585,1405,羡慕,Xiànmù,xiànmù envy,s,
6586,6586,1405,羨慕,Xiànmù,xiànmù envy,t,
6587,6587,1405,慕,mù,admire,s,
6588,6588,1405,慕,mù,admire,t,
6589,6589,1405,爱慕,Àimù, àimù adore,s,
6590,6590,1405,愛慕,Àimù,愛慕 àimù adore,t,
6591,6591,1406,俄,é,"very soon, suddenly",s,
6592,6592,1406,俄,é,"very soon, suddenly",t,
6593,6593,1406,俄国,Éguó, ?guó Russia,s,
6594,6594,1406,俄國,Éguó,俄國 ?guó Russia,t,
6595,6595,1407,映,yìng,shine,s,
6596,6596,1407,映,yìng,shine,t,
6597,6597,1408,询,xún,"询问 xúnwèn ask about, inquire",s,
6598,6598,1408,詢,xún,"詢問 xúnwèn ask about, inquire",t,
6599,6599,1409,惨,cǎn,tragic,s,
6600,6600,1409,慘,cǎn,tragic,t,
6601,6601,1409,惨,cǎn,savage,s,
6602,6602,1409,慘,cǎn,savage,t,
6603,6603,1410,麦,mài,"wheat, etc",s,
6604,6604,1410,麥,mài,"wheat, etc",t,
6605,6605,1410,麦片,Màipiàn, màipiàn oatmeal,s,
6606,6606,1410,麥片,Màipiàn,麥片 màipiàn oatmeal,t,
6607,6607,1410,麦克风,Màikèfēng, màikèfēng <loan> microphone,s,
6608,6608,1410,麥剋風,Mài kēi fēng,麥剋風 màikèfēng <loan> microphone,t,
6609,6609,1411,宿,sù,"stay overnight, <family name>",s,
6610,6610,1411,宿,sù,"stay overnight, <family name>",t,
6611,6611,1411,宿,xiǔ,<classifier for nights>,s,
6612,6612,1411,宿,xiǔ,<classifier for nights>,t,
6613,6613,1411,住一宿,Zhù yī sù, zhù yì xiǔ stay one night,s,
6614,6614,1411,住一宿,Zhù yī sù,住一宿 zhù yì xiǔ stay one night,t,
6615,6615,1411,宿,xiù,constellation in Chinese astronomy,s,
6616,6616,1411,宿,xiù,constellation in Chinese astronomy,t,
6617,6617,1412,倍,bèi,times,s,
6618,6618,1412,倍,bèi,times,t,
6619,6619,1412,三倍,Sān bèi, three times (as much),s,
6620,6620,1412,三倍,Sān bèi,三倍 three times (as much),t,
6621,6621,1413,粗,cū,"thick, rough, coarse",s,
6622,6622,1413,粗,cū,"thick, rough, coarse",t,
6623,6623,1414,腾,téng,"jump, gallop, vacate",s,
6624,6624,1414,騰,téng,"jump, gallop, vacate",t,
6625,6625,1414,沸腾,Fèiténg, boiling,s,
6626,6626,1414,沸騰,Fèiténg,沸騰 boiling,t,
6627,6627,1414,腾,tēng,thump,s,
6628,6628,1414,騰,tēng,thump,t,
6629,6629,1415,稍,shāo,"(稍稍, 稍微) a little, a bit, slightly",s,
6630,6630,1415,稍,shāo,"(稍稍, 稍微) a little, a bit, slightly",t,
6631,6631,1415,稍息,Shāo xí,Take a break,s,
6632,6632,1415,稍息,Shāo xí,Take a break,t,
6633,6633,1416,截,jié,"cut, stop",s,
6634,6634,1416,截,jié,"cut, stop",t,
6635,6635,1416,截,jié,"section, length",s,
6636,6636,1416,截,jié,"section, length",t,
6637,6637,1416,半截,Bànjié, half a section,s,
6638,6638,1416,半截,Bànjié,半截 half a section,t,
6639,6639,1417,染,rǎn,to dye,s,
6640,6640,1417,染,rǎn,to dye,t,
6641,6641,1417,染,rǎn,catch (disease),s,
6642,6642,1417,染,rǎn,catch (disease),t,
6643,6643,1417,染料,Rǎnliào,dye,s,
6644,6644,1417,染料,Rǎnliào,dye,t,
6645,6645,1417,污染,Wūrǎn, pollution,s,
6646,6646,1417,污染,Wūrǎn,污染 pollution,t,
6647,6647,1418,乌,wū,"(Equivalent:  乌鸦 wūyā) crow, (Equivalent:  乌黑 wūhēi) black",s,
6648,6648,1418,烏,wū,"(Equivalent:  烏鴉 wūyā) crow, (Equivalent:  烏黑 wūhēi) black",t,
6649,6649,1418,乌龟,Wūguī,wūguī tortoise{Compare with 马 mǎ horse and 鸟 niǎo bird},s,
6650,6650,1418,烏龜,Wūguī,wūguī tortoise{Compare with 馬 mǎ horse and 鳥 niǎo bird},t,
6651,6651,1419,愈,yù,"heal, get better",s,
6652,6652,1419,愈,yù,"heal, get better",t,
6653,6653,1419,愈...愈...,Yù... Yù...,(like 越 yuè),s,
6654,6654,1419,愈...愈...,Yù... Yù...,(like 越 yuè),t,
6655,6655,1420,岗,gǎng,"mound, sentry",s,
6656,6656,1420,崗,gǎng,"mound, sentry",t,
6657,6657,1420,花岗石,Huā gāng shí, huāgāngshí granite,s,
6658,6658,1420,花崗石,Huā gāng shí,花崗石 huāgāngshí granite,t,
6659,6659,1420,岗口,Gàng kǒu, gànkǒu delicious sweet,s,
6660,6660,1420,崗口,Gàng kǒu,崗口 gànkǒu delicious sweet,t,
6661,6661,1421,柳,liǔ,willow,s,
6662,6662,1421,柳,liǔ,willow,t,
6663,6663,1422,铺,pū,"spread, unfold",s,
6664,6664,1422,鋪,pū,"spread, unfold",t,
6665,6665,1422,铺,pū,pave,s,
6666,6666,1422,鋪,pū,pave,t,
6667,6667,1422,铺,pù,"shop, store",s,
6668,6668,1422,鋪,pù,"shop, store",t,
6669,6669,1422,铺,pù,plank bed,s,
6670,6670,1422,鋪,pù,plank bed,t,
6671,6671,1422,卧铺,Wòpù,sleeper berth,s,
6672,6672,1422,臥鋪,Wòpù,sleeper berth,t,
6673,6673,1423,涉,shè,"wade, ford, go through, involve",s,
6674,6674,1423,涉,shè,"wade, ford, go through, involve",t,
6675,6675,1423,干涉,Gānshè, gānshè interfere,s,
6676,6676,1423,干涉,Gānshè,干涉 gānshè interfere,t,
6677,6677,1424,疾,jí,(Equivalent:  疾病 jíbìng) illness,s,
6678,6678,1424,疾,jí,(Equivalent:  疾病 jíbìng) illness,t,
6679,6679,1424,疾苦,Jíkǔ, jíkǔ hardship,s,
6680,6680,1424,疾苦,Jíkǔ,疾苦 jíkǔ hardship,t,
6681,6681,1425,挡,dǎng,"ward off, block, gear (of car)",s,
6682,6682,1425,擋,dǎng,"ward off, block, gear (of car)",t,
6683,6683,1425,摒挡,Bìng dàng," bìngdàng arrange, get ready",s,
6684,6684,1425,摒擋,Bìng dàng,"摒擋 bìngdàng arrange, get ready",t,
6685,6685,1426,奉,fèng,"accept, offer",s,
6686,6686,1426,奉,fèng,"accept, offer",t,
6687,6687,1426,奉命,Fèngmìng, receive orders,s,
6688,6688,1426,奉命,Fèngmìng,奉命 receive orders,t,
6689,6689,1426,奉承,Fèngchéng, flatter,s,
6690,6690,1426,奉承,Fèngchéng,奉承 flatter,t,
6691,6691,1427,踏,tà,step on,s,
6692,6692,1427,踏,tà,step on,t,
6693,6693,1427,糟蹋,Zāotà,"(Equivalent:  糟蹋 zāota) zāota ruin, waste, insult, affront",s,
6694,6694,1427,糟蹋,Zāotà,"糟蹋 (Equivalent:  糟蹋 zāota) zāota ruin, waste, insult, affront",t,
6695,6695,1427,踏,tā,"(Equivalent:  塌 tā) collapse, sink, calm down",s,
6696,6696,1427,踏,tā,"(Equivalent:  塌 tā) collapse, sink, calm down",t,
6697,6697,1428,忠,zhōng,faithful,s,
6698,6698,1428,忠,zhōng,faithful,t,
6699,6699,1429,伍,wǔ,"(Equivalent:  五 wǔ) five, <family name>",s,
6700,6700,1429,伍,wǔ,"(Equivalent:  五 wǔ) five, <family name>",t,
6701,6701,1429,队伍,Duìwǔ, duìwǔ troops,s,
6702,6702,1429,隊伍,Duìwǔ,隊伍 duìwǔ troops,t,
6703,6703,1430,躲,duǒ,"hide (oneself), avoid, dodge",s,
6704,6704,1430,躲,duǒ,"hide (oneself), avoid, dodge",t,
6705,6705,1431,籍,jí,"book, registry, native place, membership",s,
6706,6706,1431,籍,jí,"book, registry, native place, membership",t,
6707,6707,1431,国籍,Guójí, guójí nationality,s,
6708,6708,1431,國籍,Guójí,國籍 guójí nationality,t,
6709,6709,1432,努,nǔ,努力 nǔlì try hard,s,
6710,6710,1432,努,nǔ,努力 nǔlì try hard,t,
6711,6711,1433,朗,lǎng,"爽朗 shuǎnglǎng, 明朗 bright and clear",s,
6712,6712,1433,朗,lǎng,"爽朗 shuǎnglǎng, 明朗 bright and clear",t,
6713,6713,1433,朗讼,Lǎng sòng, recite,s,
6714,6714,1433,朗訟,Lǎng sòng, recite,t,
6715,6715,1434,箱,xiāng,box,s,
6716,6716,1434,箱,xiāng,box,t,
6717,6717,1435,裁,cái,cut cloth or paper,s,
6718,6718,1435,裁,cái,cut cloth or paper,t,
6719,6719,1435,裁,cái,reduce,s,
6720,6720,1435,裁,cái,reduce,t,
6721,6721,1435,裁,cái,decide,s,
6722,6722,1435,裁,cái,decide,t,
6723,6723,1435,裁,cái,sanction,s,
6724,6724,1435,裁,cái,sanction,t,
6725,6725,1436,帐,zhàng,curtain,s,
6726,6726,1436,帳,zhàng,curtain,t,
6727,6727,1436,蚊帐,Wénzhàng, mosquito net,s,
6728,6728,1436,蚊帳,Wénzhàng,蚊帳 mosquito net,t,
6729,6729,1436,帐篷,Zhàngpéng, tent,s,
6730,6730,1436,帳篷,Zhàngpéng,帳篷 tent,t,
6731,6731,1436,帐,zhàng,account,s,
6732,6732,1436,帳,zhàng,account,t,
6733,6733,1437,兼,jiān,double,s,
6734,6734,1437,兼,jiān,double,t,
6735,6735,1437,兼容,Jiānróng, compatible,s,
6736,6736,1437,兼容,Jiānróng,simultaneously: 兼容 compatible,t,
6737,6737,1438,彼,bǐ,彼此 bǐcǐ each other,s,
6738,6738,1438,彼,bǐ,彼此 bǐcǐ each other,t,
6739,6739,1439,霞,xiá,rosy clouds,s,
6740,6740,1439,霞,xiá,rosy clouds,t,
6741,6741,1440,猪,zhū,pig,s,
6742,6742,1440,豬,zhū,pig,t,
6743,6743,1440,猪年,Zhū nián, zhūnián the year of the pig = the 12th year,s,
6744,6744,1440,豬年,Zhū nián,豬年 zhūnián the year of the pig = the 12th year,t,
6745,6745,1441,悉,xī,"熟悉 shúxī know well, be familiar with",s,
6746,6746,1441,悉,xī,"熟悉 shúxī know well, be familiar with",t,
6747,6747,1442,扎,zhā,prick,s,
6748,6748,1442,扎,zhā,prick,t,
6749,6749,1442,挣扎,Zhēngzhá, zhēngzhá struggle,s,
6750,6750,1442,掙扎,Zhēngzhá,掙扎 zhēngzhá struggle,t,
6751,6751,1442,包扎,Bāozā,bandage,s,
6752,6752,1442,包扎,Bāozā,bandage,t,
6753,6753,1443,劝,quàn,advise,s,
6754,6754,1443,勸,quàn,advise,t,
6755,6755,1444,薄,báo,thin,s,
6756,6756,1444,薄,báo,thin,t,
6757,6757,1444,薄,bó,slight,s,
6758,6758,1444,薄,bó,slight,t,
6759,6759,1444,薄弱,Bóruò, weak,s,
6760,6760,1444,薄弱,Bóruò,薄弱 weak,t,
6761,6761,1444,薄荷,Bòhé, bòhe peppermint,s,
6762,6762,1444,薄荷,Bòhé,薄荷 bòhe peppermint,t,
6763,6763,1445,筑,zhù,"build, construct",s,
6764,6764,1445,築,zhù,"build, construct",t,
6765,6765,1445,建筑学,Jiànzhú xué, architecture,s,
6766,6766,1445,建築學,Jiàn zhù xué,建築學 architecture,t,
6767,6767,1446,俊,jùn,"handsome, pretty",s,
6768,6768,1446,俊,jùn,"handsome, pretty",t,
6769,6769,1446,英俊,Yīngjùn," brilliant, talented",s,
6770,6770,1446,英俊,Yīngjùn,"英俊 brilliant, talented",t,
6771,6771,1447,鞋,xié,shoe,s,
6772,6772,1447,鞋,xié,shoe,t,
6773,6773,1448,距,jù,(距离 jùlí) distance,s,
6774,6774,1448,距,jù,(距離 jùlí) distance,t,
6775,6775,1449,侵,qīn,"(Equivalent:  侵略 qīnlüè, =侵入 qīnrù) invade, intrude into",s,
6776,6776,1449,侵,qīn,"(Equivalent:  侵略 qīnlüè, =侵入 qīnrù) invade, intrude into",t,
6777,6777,1450,欣,xīn,欣赏 xīnshǎng enjoy,s,
6778,6778,1450,欣,xīn,欣賞 xīnshǎng enjoy,t,
6779,6779,1451,挤,jǐ,squeeze,s,
6780,6780,1451,擠,jǐ,squeeze,t,
6781,6781,1451,挤,jǐ,crowd,s,
6782,6782,1451,擠,jǐ,crowd,t,
6783,6783,1451,挤,jǐ,"push, jostle",s,
6784,6784,1451,擠,jǐ,"push, jostle",t,
6785,6785,1451,拥挤,Yǒngjǐ, yōngjǐ crowded,s,
6786,6786,1451,擁擠,Yǒngjǐ,擁擠 yōngjǐ crowded,t,
6787,6787,1452,媒,méi,"go-between, matchmaker",s,
6788,6788,1452,媒,méi,"go-between, matchmaker",t,
6789,6789,1452,媒介,Méijiè," medium, intermediary",s,
6790,6790,1452,媒介,Méijiè,"媒介 medium, intermediary",t,
6791,6791,1453,吐,tǔ,spit,s,
6792,6792,1453,吐,tǔ,spit,t,
6793,6793,1453,呕吐,Ǒutù, ǒutù) vomit,s,
6794,6794,1453,嘔吐,Ǒutù, vomit,t,
6795,6795,1454,魂,hún,"(灵魂 línghún) soul, spirit, mood",s,
6796,6796,1454,魂,hún,"(靈魂 línghún) soul, spirit, mood",t,
6797,6797,1455,洁,jié,"(Equivalent:  纯洁 chúnjié) pure, (Equivalent:  清洁 qīngjié) clean, sanitay",s,
6798,6798,1455,潔,jié,"(Equivalent:  純潔 chúnjié) pure, (Equivalent:  清潔 qīngjié) clean, sanitay",t,
6799,6799,1455,洁白,Jiébái," jiébái pure white, spotless",s,
6800,6800,1455,潔白,Jiébái,"潔白 jiébái pure white, spotless",t,
6801,6801,1456,枝,zhī,branch,s,
6802,6802,1456,枝,zhī,branch,t,
6803,6803,1456,枝,qí,"(Equivalent:  歧 qí) fork, brach, divergent",s,
6804,6804,1456,枝,qí,"(Equivalent:  歧 qí) fork, brach, divergent",t,
6805,6805,1457,盈,yíng,full,s,
6806,6806,1457,盈,yíng,full,t,
6807,6807,1457,盈利,Yínglì," yínglì profit, have a surplus",s,
6808,6808,1457,盈利,Yínglì,"盈利 yínglì profit, have a surplus",t,
6809,6809,1458,阻,zǔ,block,s,
6810,6810,1458,阻,zǔ,block,t,
6811,6811,1458,阻止,Zǔzhǐ, zǔzhǐ prevent,s,
6812,6812,1458,阻止,Zǔzhǐ,阻止 zǔzhǐ prevent,t,
6813,6813,1458,电阻,Diànzǔ, diànzǔ resistance,s,
6814,6814,1458,電阻,Diànzǔ,電阻 diànzǔ resistance,t,
6815,6815,1459,陷,xiàn,"pit, trap",s,
6816,6816,1459,陷,xiàn,"pit, trap",t,
6817,6817,1459,陷,xiàn,cave in,s,
6818,6818,1459,陷,xiàn,cave in,t,
6819,6819,1459,陷入,Xiànrù, sink/fall into,s,
6820,6820,1459,陷入,Xiànrù,陷入 sink/fall into,t,
6821,6821,1460,甲,jiǎ,helmet,s,
6822,6822,1460,甲,jiǎ,helmet,t,
6823,6823,1460,指甲,Zhǐjiǎ, zhījia fingernail,s,
6824,6824,1460,指甲,Zhǐjiǎ,指甲 zhījia fingernail,t,
6825,6825,1460,甲虫,Jiǎchóng,beetle{Compare with 申 shēn explain and 由 yóu from},s,
6826,6826,1460,甲蟲,Jiǎchóng,beetle{Compare with 申 shēn explain and 由 yóu from},t,
6827,6827,1461,郑,zhèng,<family name>,s,
6828,6828,1461,鄭,zhèng,<family name>,t,
6829,6829,1461,郑重,Zhèngzhòng," zhèngzhòng serious, solemn",s,
6830,6830,1461,鄭重,Zhèngzhòng,"鄭重 zhèngzhòng serious, solemn",t,
6831,6831,1462,鸣,míng,"cry of birds, animals, insects",s,
6832,6832,1462,鳴,míng,"cry of birds, animals, insects",t,
6833,6833,1462,鸣,míng,"ring, sound",s,
6834,6834,1462,鳴,míng,"ring, sound",t,
6835,6835,1462,鸣,míng,express,s,
6836,6836,1462,鳴,míng,express,t,
6837,6837,1463,倘,tǎng,"(Equivalent:  倘若 tǎngruò) if, supposing",s,
6838,6838,1463,倘,tǎng,"(Equivalent:  倘若 tǎngruò) if, supposing",t,
6839,6839,1464,剩,shèng,"be left over, remain, (Equivalent:  剩余 shèngyú) surplus, left over, remain",s,
6840,6840,1464,剩,shèng,"be left over, remain, (Equivalent:  剩餘 shèngyú) surplus, left over, remain",t,
6841,6841,1465,颗,kē,"grain, small round object, <classifier for small round things>",s,
6842,6842,1465,顆,kē,"grain, small round object, <classifier for small round things>",t,
6843,6843,1465,一颗珠子,Yī kē zhūzǐ, yì kē zhūzi one pearl,s,
6844,6844,1465,一顆珠子,Yī kē zhūzǐ,一顆珠子 yì kē zhūzi one pearl,t,
6845,6845,1466,拖,tuō,"pull, drag",s,
6846,6846,1466,拖,tuō,"pull, drag",t,
6847,6847,1466,拖,tuō,procrastinate,s,
6848,6848,1466,拖,tuō,procrastinate,t,
6849,6849,1467,舒,shū,stretch,s,
6850,6850,1467,舒,shū,stretch,t,
6851,6851,1467,舒服,Shūfú, shūfu comfortable,s,
6852,6852,1467,舒服,Shūfú,舒服 shūfu comfortable,t,
6853,6853,1467,舒畅,Shūchàng, shūchàng carefree,s,
6854,6854,1467,舒暢,Shūchàng,舒暢 shūchàng carefree,t,
6855,6855,1468,惠,huì,"恩惠 ēnhuì favor, kindness",s,
6856,6856,1468,惠,huì,"恩惠 ēnhuì favor, kindness",t,
6857,6857,1468,贤惠,Xiánhuì, xiánhuì virtuous mostly refering to women(女),s,
6858,6858,1468,賢惠,Xiánhuì, xiánhuì virtuous mostly refering to women(女),t,
6859,6859,1469,昏,hūn,"dusk, dark, to faint",s,
6860,6860,1469,昏,hūn,"dusk, dark, to faint",t,
6861,6861,1470,振,zhèn,"shake, stimulate",s,
6862,6862,1470,振,zhèn,"shake, stimulate",t,
6863,6863,1470,振动,Zhèndòng, vibration,s,
6864,6864,1470,振動,Zhèndòng,振動 vibration,t,
6865,6865,1470,振奋,Zhènfèn, inspire,s,
6866,6866,1470,振奮,Zhènfèn,振奮 inspire,t,
